Account,date,sentiment_bucket,classification,daily_pnl,n_trades,n_wins,avg_trade_size_usd,total_volume_usd,n_long,win_rate,n_short,long_short_ratio,is_profitable_day
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-25,Greed,Greed,0.0,16,0,28126.7575,450028.12,0,0.0,16,0.0,False
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-30,Greed,Greed,5286.100993,36,23,19298.768333333333,694755.66,3,0.6388888888888888,33,0.09090909090909091,True
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-05-01,Neutral,Neutral,1220.746604,14,7,14373.198571428571,201224.78,13,0.5,1,13.0,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-09,Greed,Extreme Greed,0.0,42,0,1682.2211904761903,70653.29,42,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-12,Greed,Extreme Greed,0.0,89,0,3332.177640449438,296563.81,89,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-15,Greed,Extreme Greed,0.0,28,0,4194.129285714285,117435.62,28,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-19,Greed,Extreme Greed,0.0,64,0,3791.86515625,242679.37,64,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-14,Neutral,Neutral,194499.072534,464,464,1986.7047629310346,921831.01,0,1.0,464,0.0,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-17,Neutral,Neutral,0.0,292,0,3155.894726027397,921521.26,292,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-17,Fear,Fear,0.0,35,0,9144.806857142858,320068.24,35,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-18,Fear,Fear,5429.87424,6,6,43103.988333333335,258623.93000000002,6,1.0,0,,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-19,Fear,Fear,13272.411278,133,20,6491.884887218045,863420.6900000001,64,0.15037593984962405,69,0.927536231884058,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-20,Neutral,Neutral,3865.013572,75,75,1391.7530666666667,104381.48,75,1.0,0,,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-27,Fear,Fear,0.0,77,0,2064.410909090909,158959.64,77,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-28,Fear,Fear,1470.407794,84,84,1909.8789285714283,160429.83,84,1.0,0,,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-01,Fear,Fear,0.0,13,0,13807.81,179501.53,13,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-03,Fear,Fear,0.0,49,0,2260.9597959183675,110787.03,49,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-05,Fear,Fear,0.0,34,0,2537.0485294117643,86259.65,34,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-07,Fear,Extreme Fear,-37999.868086,76,6,6969.902236842105,529712.57,48,0.07894736842105263,28,1.7142857142857142,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,Fear,Extreme Fear,3131.840108,148,16,9667.030743243244,1430720.55,148,0.10810810810810811,0,,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,Fear,Extreme Fear,-36253.792726,122,83,11281.935245901639,1376396.0999999999,83,0.680327868852459,39,2.128205128205128,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-10,Fear,Fear,22908.117384,337,244,25584.4765578635,8621968.6,43,0.7240356083086054,294,0.14625850340136054,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-11,Fear,Fear,0.0,65,0,33255.74600000001,2161623.49,65,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-12,Fear,Fear,88152.006818,1251,195,40967.58708233413,51250451.44,521,0.15587529976019185,730,0.7136986301369863,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-13,Neutral,Neutral,11239.437228,285,86,31745.770947368423,9047544.72,285,0.3017543859649123,0,,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-14,Fear,Fear,7922.167264999999,230,58,38233.16656521739,8793628.31,230,0.25217391304347825,0,,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-15,Fear,Fear,40966.673478000004,731,433,25242.244090287277,18452080.43,449,0.5923392612859097,282,1.5921985815602837,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-16,Fear,Fear,41498.141783,886,342,39232.42645598194,34759929.84,684,0.3860045146726862,202,3.386138613861386,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-17,Fear,Fear,0.0,5,0,147619.302,738096.51,5,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-18,Fear,Fear,43400.145539,379,289,58751.562744063325,22266842.28,379,0.762532981530343,0,,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-19,Fear,Fear,62373.791703999996,637,229,43140.85288854003,27480723.29,558,0.35949764521193095,79,7.063291139240507,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-20,Fear,Fear,0.0,160,0,52569.3078125,8411089.25,160,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-21,Fear,Fear,39772.479641,869,316,46044.36062140392,40012549.38,616,0.36363636363636365,253,2.4347826086956523,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-22,Neutral,Neutral,73209.060448,418,185,62608.63574162679,26170409.74,418,0.44258373205741625,0,,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-23,Greed,Greed,1656.211757,211,118,54580.961753554504,11516582.93,211,0.5592417061611374,0,,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-24,Greed,Greed,35332.403093,672,303,47146.683541666665,31682571.34,672,0.45089285714285715,0,,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-25,Greed,Greed,8410.75479,499,298,49855.811983967935,24878050.18,0,0.5971943887775552,499,0.0,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-26,Greed,Greed,0.0,314,0,35046.08286624204,11004470.02,314,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-28,Neutral,Neutral,37973.605394,654,349,38360.42061162079,25087715.08,654,0.5336391437308868,0,,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-29,Greed,Greed,117648.295306,992,474,32144.09112903226,31886938.4,992,0.4778225806451613,0,,True
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-30,Greed,Greed,0.0,481,0,22932.819688149688,11030686.27,481,0.0,0,,False
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-05-01,Neutral,Neutral,60544.304874,329,236,22713.250030395135,7472659.26,329,0.7173252279635258,0,,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-11,Greed,Greed,698.009722,8,8,136.67374999999998,1093.3899999999999,0,1.0,8,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-12,Greed,Extreme Greed,362.84131,4,4,133.0725,532.29,0,1.0,4,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-14,Greed,Extreme Greed,39057.10912,80,80,664.7225000000001,53177.8,0,1.0,80,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-15,Greed,Extreme Greed,18879.21027,15,15,1635.1666666666667,24527.5,0,1.0,15,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-16,Greed,Extreme Greed,12648.870412,47,47,341.3504255319149,16043.47,0,1.0,47,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-17,Greed,Extreme Greed,2244.04603,7,7,401.2685714285714,2808.88,0,1.0,7,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-21,Greed,Greed,27649.187167,89,89,372.85966292134833,33184.51,0,1.0,89,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-11,Greed,Greed,0.0,33,0,227.26757575757574,7499.83,33,0.0,0,,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-12,Greed,Greed,0.0,12,0,833.3333333333334,10000.0,12,0.0,0,,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-13,Greed,Greed,0.0,23,0,543.5169565217391,12500.89,23,0.0,0,,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-19,Greed,Extreme Greed,0.0,12,0,291.6675,3500.01,12,0.0,0,,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-20,Greed,Extreme Greed,0.0,3,0,1666.64,4999.92,3,0.0,0,,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-23,Greed,Extreme Greed,0.0,3,0,141.0,423.0,3,0.0,0,,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-27,Greed,Greed,0.0,11,0,1272.7318181818182,14000.05,11,0.0,0,,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-30,Greed,Greed,1643.602279,8,8,1242.675,9941.4,0,1.0,8,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-01,Greed,Greed,0.0,5,0,1987.6240000000003,9938.12,5,0.0,0,,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-14,Neutral,Neutral,844.8168900000001,21,21,254.39857142857142,5342.37,0,1.0,21,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-15,Neutral,Neutral,0.0,11,0,485.4918181818182,5340.41,11,0.0,0,,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-26,Neutral,Neutral,413.304033,18,2,875.7783333333333,15764.01,16,0.1111111111111111,2,8.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-27,Fear,Fear,154.257092,23,15,550.3630434782609,12658.35,8,0.6521739130434783,15,0.5333333333333333,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-28,Fear,Fear,0.0,12,0,227.225,2726.7,12,0.0,0,,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-29,Fear,Fear,0.0,7,0,221.41285714285712,1549.8899999999999,7,0.0,0,,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-30,Fear,Fear,3.492534,6,1,276.01,1656.06,4,0.16666666666666666,2,2.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-31,Fear,Fear,0.0,1,0,149.99,149.99,1,0.0,0,,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-01,Fear,Fear,132.71954399999998,14,4,1954.3107142857145,27360.350000000002,0,0.2857142857142857,14,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-02,Fear,Fear,234.497751,34,9,1120.655,38102.27,6,0.2647058823529412,28,0.21428571428571427,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-03,Fear,Fear,298.031364,20,5,922.9384999999999,18458.769999999997,14,0.25,6,2.3333333333333335,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-04,Fear,Fear,392.35488599999996,60,9,626.296,37577.76,31,0.15,29,1.0689655172413792,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-05,Fear,Fear,41.479757,17,11,1026.9088235294118,17457.45,0,0.6470588235294118,17,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-06,Fear,Fear,207.98348199999998,22,10,1384.9813636363635,30469.59,13,0.45454545454545453,9,1.4444444444444444,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-07,Fear,Extreme Fear,232.000726,51,7,990.5305882352941,50517.06,29,0.13725490196078433,22,1.3181818181818181,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-08,Fear,Extreme Fear,409.437344,32,12,1307.165,41829.28,0,0.375,32,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-09,Fear,Extreme Fear,1395.820542,60,25,902.617,54157.02,10,0.4166666666666667,50,0.2,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-10,Fear,Fear,463.813132,18,9,1599.0455555555554,28782.82,5,0.5,13,0.38461538461538464,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-11,Fear,Fear,56.216535,5,1,2161.054,10805.27,1,0.2,4,0.25,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-12,Fear,Fear,-89.1781,12,0,1094.5383333333332,13134.46,0,0.0,12,0.0,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-13,Neutral,Neutral,0.0,1,0,999.44,999.44,0,0.0,1,0.0,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-14,Fear,Fear,73.7414,5,1,2214.596,11072.98,3,0.2,2,1.5,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-15,Fear,Fear,0.0,8,0,1124.95125,8999.61,0,0.0,8,0.0,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-16,Fear,Fear,70.94968,4,4,494.38,1977.52,0,1.0,4,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-19,Fear,Fear,0.0,85,0,414.2778823529412,35213.62,0,0.0,85,0.0,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,Fear,Fear,0.0,6,0,1166.0616666666667,6996.37,0,0.0,6,0.0,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-22,Neutral,Neutral,0.0,10,0,999.832,9998.32,0,0.0,10,0.0,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-23,Greed,Greed,0.0,18,0,527.7555555555556,9499.6,0,0.0,18,0.0,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-24,Greed,Greed,168.69881,20,13,441.69899999999996,8833.98,0,0.65,20,0.0,True
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-25,Greed,Greed,0.0,7,0,535.6742857142857,3749.7200000000003,0,0.0,7,0.0,False
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-26,Greed,Greed,43.903059999999996,7,4,1815.0585714285714,12705.41,0,0.5714285714285714,7,0.0,True
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,Greed,Extreme Greed,0.0,98,0,18481.63244897959,1811199.98,0,0.0,98,0.0,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-22,Greed,Greed,327545.999992,104,104,14265.865288461539,1483649.99,0,1.0,104,0.0,True
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-04,Greed,Greed,0.0,141,0,11569.857730496453,1631349.94,0,0.0,141,0.0,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-08,Greed,Greed,122050.866984,48,48,31443.71166666667,1509298.1600000001,0,1.0,48,0.0,True
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-28,Fear,Extreme Fear,0.0,77,0,1457.8809090909092,112256.83,19,0.0,58,0.3275862068965517,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-08,Fear,Fear,0.0,15,0,2119.866666666667,31798.0,10,0.0,5,2.0,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-09,Fear,Fear,0.0,90,0,1365.6884444444443,122911.95999999999,74,0.0,16,4.625,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-08,Fear,Extreme Fear,0.0,77,0,2481.818051948052,191099.99,37,0.0,40,0.925,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-09,Fear,Extreme Fear,33980.0,355,312,8095.553154929577,2873921.37,355,0.8788732394366198,0,,True
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-10,Fear,Fear,0.0,8,0,12530.401249999999,100243.20999999999,0,0.0,8,0.0,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-11,Fear,Fear,0.0,3,0,51734.1,155202.3,0,0.0,3,0.0,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-16,Fear,Fear,-14838.4,53,0,4603.773962264151,244000.02,0,0.0,53,0.0,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-18,Fear,Fear,-42923.271911,65,50,8851.193692307692,575327.59,0,0.7692307692307693,65,0.0,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-19,Fear,Fear,0.0,39,0,1287.706923076923,50220.57,0,0.0,39,0.0,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-20,Fear,Fear,-458.08035,38,0,1333.6473684210525,50678.6,0,0.0,38,0.0,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-22,Neutral,Neutral,0.0,79,0,1341.7722784810126,106000.01,79,0.0,0,,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,Greed,Greed,10148.4512,167,36,1633.4878443113773,272792.47000000003,114,0.2155688622754491,53,2.150943396226415,True
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-24,Greed,Greed,-3500.0,111,0,878.3780180180181,97499.96,59,0.0,52,1.1346153846153846,False
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-25,Greed,Greed,-2650.0,22,0,2502.2713636363637,55049.97,22,0.0,0,,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-20,Neutral,Neutral,0.0,4,0,7075.4425,28301.77,0,0.0,4,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-24,Neutral,Neutral,0.0,1,0,6113.57,6113.57,0,0.0,1,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-25,Greed,Greed,0.0,3,0,917.6733333333333,2753.02,0,0.0,3,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-26,Neutral,Neutral,0.0,5,0,6654.302000000001,33271.51,0,0.0,5,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-27,Greed,Greed,0.0,46,0,567.4939130434783,26104.72,0,0.0,46,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-28,Greed,Greed,0.0,4,0,7299.8025,29199.21,0,0.0,4,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-30,Greed,Greed,0.0,96,0,389.4682291666666,37388.95,0,0.0,96,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-25,Greed,Greed,8692.0,5,5,4659.2,23296.0,0,1.0,5,0.0,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-11-29,Greed,Extreme Greed,573.585288,1,1,573.59,573.59,0,1.0,1,0.0,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,Greed,Extreme Greed,0.0,17,0,1397.385294117647,23755.55,0,0.0,17,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,Greed,Extreme Greed,0.0,30,0,2951.8799999999997,88556.4,0,0.0,30,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,Greed,Extreme Greed,0.0,43,0,2042.2541860465114,87816.93,0,0.0,43,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,Greed,Extreme Greed,0.0,8,0,2812.5,22500.0,0,0.0,8,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,Greed,Extreme Greed,0.0,41,0,1561.8182926829268,64034.549999999996,0,0.0,41,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,Greed,Extreme Greed,0.0,14,0,3150.0064285714284,44100.09,0,0.0,14,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,Greed,Extreme Greed,0.0,31,0,3206.451290322581,99399.99,0,0.0,31,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,Greed,Extreme Greed,0.0,1,0,24880.0,24880.0,0,0.0,1,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,Greed,Greed,0.0,28,0,4121.142857142857,115392.0,0,0.0,28,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,Greed,Greed,0.0,35,0,3422.0648571428574,119772.27,0,0.0,35,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,Greed,Greed,0.0,1,0,28677.0,28677.0,0,0.0,1,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,Greed,Greed,0.0,6,0,9450.001666666667,56700.01,0,0.0,6,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,Greed,Greed,0.0,34,0,2406.462941176471,81819.74,0,0.0,34,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,Greed,Greed,0.0,14,0,5006.2699999999995,70087.78,0,0.0,14,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,Greed,Greed,0.0,15,0,2392.239333333333,35883.59,0,0.0,15,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,Greed,Greed,0.0,3,0,8894.193333333335,26682.58,0,0.0,3,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,Greed,Greed,0.0,6,0,6065.75,36394.5,0,0.0,6,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,Greed,Greed,0.0,1,0,2128.95,2128.95,0,0.0,1,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,Greed,Greed,0.0,8,0,2863.6875,22909.5,0,0.0,8,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,Greed,Extreme Greed,0.0,25,0,2910.8484000000003,72771.21,0,0.0,25,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,Greed,Greed,10647.977,1,1,38563.98,38563.98,0,1.0,1,0.0,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,Greed,Extreme Greed,0.0,2,0,2258.9,4517.8,2,0.0,0,,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,Greed,Extreme Greed,0.0,14,0,3981.5714285714284,55742.0,14,0.0,0,,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,Greed,Greed,262.95,55,16,1671.9961818181819,91959.79000000001,0,0.2909090909090909,55,0.0,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,Greed,Greed,0.0,1,0,11300.0,11300.0,0,0.0,1,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,Greed,Greed,1474.79,70,38,1620.264857142857,113418.54,0,0.5428571428571428,70,0.0,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,Greed,Greed,0.0,37,0,837.1502702702703,30974.56,0,0.0,37,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,Greed,Greed,0.0,1,0,15000.0,15000.0,0,0.0,1,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,Fear,Fear,0.0,54,0,772.9157407407408,41737.450000000004,25,0.0,29,0.8620689655172413,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,Fear,Fear,0.0,24,0,2206.1225,52946.94,0,0.0,24,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,Neutral,Neutral,0.0,5,0,3058.91,15294.55,1,0.0,4,0.25,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,Neutral,Neutral,0.0,7,0,1628.5714285714287,11400.0,7,0.0,0,,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,Neutral,Neutral,0.0,6,0,1650.0,9900.0,6,0.0,0,,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,Neutral,Neutral,0.0,9,0,701.2211111111111,6310.99,9,0.0,0,,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,Greed,Greed,0.0,18,0,374.33,6737.94,0,0.0,18,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,Neutral,Neutral,0.0,14,0,1038.095,14533.33,13,0.0,1,13.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,Fear,Fear,81776.7151,137,136,1940.033503649635,265784.58999999997,1,0.9927007299270073,136,0.007352941176470588,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,Fear,Extreme Fear,8230.0,1,1,23710.0,23710.0,0,1.0,1,0.0,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,Fear,Extreme Fear,8517.7655,13,13,2059.193846153846,26769.52,0,1.0,13,0.0,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,Fear,Extreme Fear,15700.5,3,2,7567.57,22702.71,1,0.6666666666666666,2,0.5,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,Fear,Extreme Fear,0.0,14,0,791.3578571428571,11079.01,10,0.0,4,2.5,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,Fear,Fear,10915.212,25,25,1366.0404,34151.01,0,1.0,25,0.0,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,Fear,Fear,17247.427499999998,16,10,3784.509375,60552.15,6,0.625,10,0.6,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,Fear,Extreme Fear,169132.29611,155,77,3030.0763225806454,469661.83,1,0.4967741935483871,154,0.006493506493506494,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,Fear,Fear,0.0,10,0,496.50100000000003,4965.01,10,0.0,0,,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,Fear,Fear,0.0,7,0,480.2857142857143,3362.0,7,0.0,0,,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,Fear,Fear,0.0,21,0,232.88047619047617,4890.49,19,0.0,2,9.5,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,Fear,Extreme Fear,-2680.0,35,0,678.8711428571429,23760.49,23,0.0,12,1.9166666666666667,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,Neutral,Neutral,0.0,1,0,5925.5,5925.5,0,0.0,1,0.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,Fear,Fear,-3546.9,12,0,1581.1591666666666,18973.91,9,0.0,3,3.0,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,Neutral,Neutral,-4526.698469,5,0,2040.0,10200.0,5,0.0,0,,False
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,Fear,Fear,7848.0,3,3,2675.8333333333335,8027.5,0,1.0,3,0.0,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,Fear,Fear,6335.6,6,6,1444.0666666666666,8664.4,0,1.0,6,0.0,True
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,Fear,Fear,14609.800000000001,44,44,825.0,36300.0,13,1.0,31,0.41935483870967744,True
